"Right_limit","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40"
"329","0.819906073983045","0.819906073983045","0.158217965377846","0.00181042945795995","0.0108775912758649","0.006804072307172","0.0012614178417942","0.4714695559957","0.000666096021853914","0.0573086593027945","0.527177204352907","0.99490653223521","0.201907508256896","0.0165555570216235","0.794195590978185","0.00497604216678521","0.027607947329356","0.00437002417571089","0.00334821862633133","0.00334821862633133","0.00224668286560221","0.00224668286560221","0.00296992869905232","0.000291344397211891","0.000291344397211891","0.000291344397211891","4.71851681265123e-14","1.28076835339199e-11","6.32429022704304e-13","5.33070864351282e-05","1.94308315083266e-08","0.00195751921872775","0.00195751921872775","0.00195751921872775","0.00241442025188532","0.00173170976029805","1.45813146958439e-05","0.00617532520765755","0.000461765419731219","0.538802109968591","0.00130187868163313","8.87717136965207e-07","1.4328687537558e-06","0.000670684222788526","0.000140405079944435","0.0103295600409628","4.35123268394567e-05","0.959675506538588","0.000181567038945893","9.36213128008275e-07","0.00131182203860585","0.0993426901871522","0.00148454812922464","1.00843581250812e-10","1.00843581250812e-10","1.00843581250812e-10","1.00843581250812e-10","1.00843581250812e-10","0.00256177810932793","0.0305218709103038","0.00350347224794367","0.601673778227602","3.52108671637103e-05","0.00442508835636954","1.70114479751636e-08","0.000418990087366594","0.962590354964983","0.00330261332790906","0.629413500579096","0.153051450816771","0.999865986959924","2.70883735282913e-21","0.975034446379598"
"330","0.824295481574847","0.824295481574847","0.162463855333534","0.00187114840212204","0.0113039695700415","0.00708225700423377","0.00130968869664335","0.479610264368569","0.000688965459757509","0.0597381156240346","0.533952688298731","0.995080523933619","0.206660825613082","0.0170426029356657","0.798663613795443","0.00516697146527894","0.0286491816342507","0.00450512904904922","0.00345892913117047","0.00345892913117047","0.00238829507045697","0.00238829507045697","0.00309283360427246","0.000302504558178951","0.000302504558178951","0.000302504558178951","5.15086714336516e-14","1.37344696997942e-11","6.83237341807427e-13","5.53629733922877e-05","2.04983460694284e-08","0.00202081846973403","0.00202081846973403","0.00202081846973403","0.00249158853038692","0.00178669756144056","1.51262473402569e-05","0.00659378409843888","0.000485929077667186","0.548447876322631","0.00135824975440474","9.28598156422432e-07","1.50472292359539e-06","0.000701218786399404","0.000151269901370631","0.0108164948617147","4.54541915330445e-05","0.960940488374819","0.000188271763133916","9.79807345408787e-07","0.00135888241173234","0.102736307512353","0.00154942212206501","1.1183446999673e-10","1.1183446999673e-10","1.1183446999673e-10","1.1183446999673e-10","1.1183446999673e-10","0.00268819588873361","0.0315672919227378","0.00365211485676879","0.610237056587618","3.66972028390068e-05","0.00463018615413096","1.93843479987632e-08","0.000436824040898318","0.963834348966293","0.00343813633730117","0.635420106250088","0.157989440436099","0.999870682315502","3.18936605450978e-21","0.97585103862275"
"331","0.828600271142328","0.828600271142328","0.166801108955781","0.00193389981838601","0.0117468624949458","0.00737173087342046","0.00135980422413196","0.487761815176674","0.000712619526628202","0.0622637602040959","0.540715668220624","0.995248600499849","0.211496391301292","0.0175437215899327","0.803058689536544","0.00536518716432902","0.0297284855239375","0.0046443913774446","0.00357328720893907","0.00357328720893907","0.00253881061849209","0.00253881061849209","0.00322080826706478","0.000314092082989922","0.000314092082989922","0.000314092082989922","5.62283306005458e-14","1.47283197180012e-11","7.38127518632772e-13","5.74981448953594e-05","2.16245090374722e-08","0.00208616031624996","0.00208616031624996","0.00208616031624996","0.00257121685895401","0.00184342819199806","1.56915448786075e-05","0.00704039816292587","0.000511356545386014","0.558057376728246","0.00141705821941371","9.71361820766043e-07","1.58018036383312e-06","0.000733142491922485","0.000162975327023204","0.0113261210655935","4.74827134960695e-05","0.962167352032201","0.000195224024260006","1.02543149999467e-06","0.00140762865162551","0.106232179522738","0.00161712648385779","1.24023249911444e-10","1.24023249911444e-10","1.24023249911444e-10","1.24023249911444e-10","1.24023249911444e-10","0.00282083444817835","0.0326473143972286","0.00380703986566754","0.618732896916166","3.82462779303185e-05","0.00484474374179837","2.2088240093458e-08","0.000455416735512938","0.965038478522939","0.00357920057392632","0.641384824987282","0.163056075286241","0.999875213182516","3.75513716947067e-21","0.976641561020189"
"332","0.832820983100785","0.832820983100785","0.171230480223449","0.00199875147155261","0.0122068938536432","0.00767294500838437","0.00141183472235791","0.495919880688712","0.000737085103244688","0.0648888164381714","0.547463683885511","0.995410961121594","0.216414237471262","0.0180593043625426","0.807380961967141","0.00557096424563083","0.0308471588903903","0.00478793787138207","0.00369141215398276","0.00369141215398276","0.00269878632213871","0.00269878632213871","0.00335406042448262","0.00032612332650049","0.00032612332650049","0.00032612332650049","6.13804447702902e-14","1.57940864450629e-11","7.97427482991018e-13","5.97156581660782e-05","2.28125425094758e-08","0.00215361038940219","0.00215361038940219","0.00215361038940219","0.00265338324883422","0.00190195668267846","1.62779683510903e-05","0.00751703365197265","0.00053811385331063","0.567623597470961","0.00147840915911008","1.01609482902584e-06","1.65942176705133e-06","0.000766518442122066","0.000175586371880329","0.0118594707642038","4.96017595031942e-05","0.963357149226651","0.000202432957697105","1.07318011430984e-06","0.00145812097814656","0.109832446520234","0.00168778428999156","1.37540478521746e-10","1.37540478521746e-10","1.37540478521746e-10","1.37540478521746e-10","1.37540478521746e-10","0.00295999811687933","0.0337629997982003","0.00396851071415267","0.627156695728353","3.98607405116352e-05","0.00506919305115533","2.51692938175356e-08","0.000474800421593242","0.966203922548188","0.00372603093393289","0.647306123469041","0.168252726327963","0.999879585321946","4.42127210252375e-21","0.977406804599823"
"333","0.836958211212757","0.836958211212757","0.17575266192226","0.00206577336743021","0.0126847097477284","0.00798636794106441","0.00146585315309391","0.504080119311287","0.000762389988569206","0.0676165655126562","0.554194296980206","0.995567798407202","0.221414325832433","0.0185897526082106","0.811630624499583","0.00578458782713033","0.0320065389698302","0.00493589902647591","0.00381342710292058","0.00381342710292058","0.00286881343307743","0.00286881343307743","0.00349280620860725","0.000338615268634196","0.000338615268634196","0.000338615268634196","6.70046391198045e-14","1.69369738986055e-11","8.61491510040491e-13","6.20186882848395e-05","2.40658456018991e-08","0.00222323641065699","0.00222323641065699","0.00222323641065699","0.00273816815831162","0.00196233978839688","1.68863072362729e-05","0.00802567658891963","0.000566270474303717","0.577139652937933","0.00154241215922871","1.06288787285456e-06","1.74263688693209e-06","0.000801412597407553","0.000189173075842395","0.0124176205769389","5.18153688359845e-05","0.964510908685047","0.00020990803568642","1.1231521122526e-06","0.00151042174954681","0.113539228444778","0.00176152393104632","1.52530942750416e-10","1.52530942750416e-10","1.52530942750416e-10","1.52530942750416e-10","1.52530942750416e-10","0.00310600593199649","0.0349154363388823","0.00413680170781336","0.635504019090445","4.15433504076989e-05","0.00530398532039541","2.86801188469879e-08","0.000495008717714752","0.967331831582029","0.00387886130115334","0.653182519384454","0.173580647280279","0.9998838042931","5.20557468938214e-21","0.978147539053493"
"334","0.841012599692923","0.841012599692923","0.18036828193786","0.00213503782569407","0.0131809792729749","0.00831248626677286","0.00152193524152377","0.512238184823326","0.00078856293091972","0.0704503428195189","0.560905094591216","0.995719298594355","0.22649654531371","0.0191354778579112","0.8158079183157","0.00600635351776312","0.0332080008658147","0.00508840923171461","0.00393945915441012","0.00393945915441012","0.00304951972243764","0.00304951972243764","0.00363727047590223","0.000351585538208047","0.000351585538208047","0.000351585538208047","7.31441696191219e-14","1.81625626679844e-11","9.30702336829544e-13","6.44105327320416e-05","2.53880041759481e-08","0.00229510825718269","0.00229510825718269","0.00229510825718269","0.00282565456772315","0.00202463604143216","1.75173805136335e-05","0.00856843990534511","0.000595899502335184","0.586598804906435","0.00160918149937827","1.11183582039281e-06","1.83002499263344e-06","0.00083789390441994","0.000203810891532436","0.0130016933143779","5.41277609757662e-05","0.965629636258453","0.000217659079738911","1.17545102401883e-06","0.0015645955374743","0.117354619424907","0.00183847933906785","1.69155209770585e-10","1.69155209770585e-10","1.69155209770585e-10","1.69155209770585e-10","1.69155209770585e-10","0.00325919233121488","0.036105739242321","0.00431219845083464","0.643770610613985","4.32969839084355e-05","0.00554959191763033","3.26806632970155e-08","0.000516076668462774","0.968423328032113","0.00403793489455454","0.659012582560275","0.179040965755364","0.999887875460665","6.1290070410432e-21","0.978864513136905"
"335","0.844984840338278","0.844984840338278","0.185077899524775","0.00220661955502868","0.0136963952283276","0.00865180528752764","0.00158015957961979","0.52038973563143","0.000815633660187045","0.0733935338598429","0.56759369260619","0.995865641752724","0.231660709794112","0.0196969020190886","0.819913130473805","0.00623656778311279","0.0344529580317956","0.00524560688049523","0.00406963949237572","0.00406963949237572","0.00324157168012837","0.00324157168012837","0.00378768714864681","0.000365052437661266","0.000365052437661266","0.000365052437661266","7.98462557152936e-14","1.94768371636678e-11","1.00547344887851e-12","6.6894616104241e-05","2.67828010971813e-08","0.00236929802917569","0.00236929802917569","0.00236929802917569","0.00291592805666094","0.00208890580616597","1.81720377657866e-05","0.00914757092366632","0.000627077840336598","0.595994480922161","0.0016788363514838","1.1630379086009e-06","1.92179534594998e-06","0.00087603443032752","0.000219581101933682","0.013612859701937","5.65433436392556e-05","0.966714315064647","0.000225696273491796","1.23018520058785e-06","0.00162070920454345","0.12128068203289","0.00191879022318202","1.87591346886898e-10","1.87591346886898e-10","1.87591346886898e-10","1.87591346886898e-10","1.87591346886898e-10","0.00341990787608551","0.0373350509715525","0.00449499829436419","0.651952398609478","4.51246386821386e-05","0.00580650519574579","3.72392373488744e-08","0.000538040804672911","0.969479506447542","0.00420350462813051","0.664794935966556","0.184634674303439","0.999891804001515","7.21624979961935e-21","0.979558455074516"
"336","0.8488756696907","0.8488756696907","0.189882001562904","0.00228059573061879","0.014231674837735","0.00900484967379168","0.00164060773328688","0.5285304440043","0.000843632921131016","0.0764495696053419","0.574257739027018","0.996007001980722","0.236906555914889","0.0202744575761533","0.823946592005529","0.00647554832220261","0.0357428627081118","0.00540763448449912","0.00420410351278115","0.00420410351278115","0.00344567683926103","0.00344567683926103","0.00394429956881859","0.000379034968721066","0.000379034968721066","0.000379034968721066","8.71624434996024e-14","2.08862148384315e-11","1.08625155046194e-12","6.94744950118368e-05","2.82542270587688e-08","0.00244588011920388","0.00244588011920388","0.00244588011920388","0.00300907688341689","0.00215521133544826","1.88511603218797e-05","0.00976545919179314","0.000659886397705697","0.605320291665794","0.00175150098638713","1.21659794444773e-06","2.01816770240042e-06","0.000915909503077156","0.000236571270145186","0.0142523401421895","5.90667211722105e-05","0.96776590565755","0.000234030176036619","1.28746803819543e-06","0.00167883198455036","0.125319441245598","0.00200260231490801","2.08036828865612e-10","2.08036828865612e-10","2.08036828865612e-10","2.08036828865612e-10","2.08036828865612e-10","0.00358852000729958","0.0386045414258591","0.00468551080118544","0.660045502384249","4.7029438895779e-05","0.00607523937942578","4.2433679660677e-08","0.000560939206194896","0.970501433822392","0.00437583348359762","0.670528256600891","0.190362621405845","0.999895594911284","8.49636177961422e-21","0.980230072968241"
"337","0.852685866238475","0.852685866238475","0.19478099881401","0.00235704607405628","0.0147875604842271","0.00937216414474316","0.00170336435340267","0.536656005244534","0.000872592507790831","0.0796219212867355","0.580894917185044","0.996143547596499","0.242233740983827","0.0208685877909802","0.827908676007915","0.00672362445562736","0.0370792063080511","0.00557463879046047","0.00434299095402864","0.00434299095402864","0.00366258623180351","0.00366258623180351","0.00410736086480046","0.00039355285904051","0.00039355285904051","0.00039355285904051","9.51490021512205e-14","2.239757752305e-11","1.17351923334927e-12","7.21538631652555e-05","2.9806491999373e-08","0.00252493128362197","0.00252493128362197","0.00252493128362197","0.00310519206672644","0.0022236168286332","1.95556624436967e-05","0.0104246446730583","0.00069441029794644","0.614570047216772","0.0018273049889201","1.27262451536444e-06","2.11937283744166e-06","0.000957597857857341","0.000254875723708417","0.0149214065139013","6.17027033170245e-05","0.968785346221251","0.000242671735736084","1.34741821325877e-06","0.00173903556541854","0.129472878114101","0.00209006762354079","2.30710653143597e-10","2.30710653143597e-10","2.30710653143597e-10","2.30710653143597e-10","2.30710653143597e-10","0.00376541383309482","0.0399154080998617","0.00488405822715675","0.668046237675542","4.90146405511542e-05","0.00635633148514744","4.83526864788147e-08","0.000584811567283547","0.971490149926022","0.00455519489625558","0.676211276251602","0.196225502457896","0.999899253010698","1.00035566249241e-20","0.980880055208891"
"338","0.85641624766278","0.85641624766278","0.199775222191477","0.00243605293573123","0.0153648204555487","0.00975431416715727","0.00176851729088673","0.544762146756604","0.000902545299045778","0.0829140945782473","0.587502948849381","0.996275441323294","0.247641840982697","0.0214797469031054","0.831799795735863","0.00698113752522427","0.038463519747275","0.00574677089987868","0.00448644603106707","0.00448644603106707","0.00389309698177184","0.00389309698177184","0.00427713433129044","0.000408626589844822","0.000408626589844822","0.000408626589844822","1.03867356706381e-13","2.40183050294933e-11","1.26779785994783e-12","7.49365566568778e-05","3.14440371483173e-08","0.00260653071611482","0.00260653071611482","0.00260653071611482","0.00320436746986965","0.00229418849133101","2.02864925560629e-05","0.0111278262922599","0.000730739096953324","0.623737772134315","0.0019063834817754","1.33123120938945e-06","2.2256530990694e-06","0.0010011817900396","0.000274596076142325","0.015621384005433","6.44563143708933e-05","0.96977355278646","0.000251632304547414","1.41015992824027e-06","0.00180139417496247","0.133742923147","0.00218134470198502","2.55855685572854e-10","2.55855685572854e-10","2.55855685572854e-10","2.55855685572854e-10","2.55855685572854e-10","0.00395099295201498","0.041268876202028","0.0050909760198776","0.675951121216161","5.10836370459671e-05","0.00665034227492421","5.50973261447987e-08","0.000609699264724798","0.972446667657356","0.00474187315437902","0.681842782140673","0.202223850786424","0.999902782951702","1.17781172393306e-20","0.981509070889348"
"339","0.86006766813459","0.86006766813459","0.204864919057391","0.00251770137977749","0.0159642497005507","0.0101518866729332","0.00183615771593595","0.552844636970588","0.000933525295363666","0.0863296231481894","0.594079597219863","0.996402840469299","0.253130348688827","0.022108400329293","0.835620402699812","0.00724844130547201","0.0398973737105525","0.0059241863917246","0.00463461757329163","0.00463461757329163","0.00413805504241597","0.00413805504241597","0.00445389382279688","0.000424277424623841","0.000424277424623841","0.000424277424623841","1.13384560481511e-13","2.57563111857091e-11","1.36965067807277e-12","7.78265594462189e-05","3.31715477325075e-08","0.00269076012342547","0.00269076012342547","0.00269076012342547","0.00330669988718848","0.00236699459692215","2.10446345232054e-05","0.0118778708358021","0.000768967012473045","0.632817719287565","0.00198887735851034","1.39253684545121e-06","2.33726298812821e-06","0.00104674731487539","0.000295841788522391","0.0163536529797178","6.733280275192e-05","0.970731419467334","0.000260923652870688","1.47582316895926e-06","0.0018659846695581","0.138131449414582","0.00227659892343357","2.83741261826481e-10","2.83741261826481e-10","2.83741261826481e-10","2.83741261826481e-10","2.83741261826481e-10","0.00414568031126346","0.0426661987290006","0.00530661333504081","0.683756874436044","5.32399649692971e-05","0.00695785724454418","6.27827648579651e-08","0.000635645428808968","0.973371973420547","0.00493616381250538","0.687421617447581","0.208358028750131","0.999906189223357","1.38674724305334e-20","0.982117770218568"
"340","0.863641015666925","0.863641015666925","0.210050249561746","0.00260207927164393","0.0165866705954301","0.0105654907952461","0.00190638024156698","0.56089929408238","0.000965567656775402","0.0898720615466707","0.600622669796725","0.996525897102156","0.258698671921913","0.022755024862121","0.839370984773188","0.00752590242679585","0.0413823788493891","0.00610704544819008","0.00478765916631831","0.00478765916631831","0.00439835808398509","0.00439835808398509","0.00463792416110372","0.000440527438909679","0.000440527438909679","0.000440527438909679","1.23773810783767e-13","2.76200824779431e-11","1.47968618595271e-12","8.08280090561705e-05","3.49939663814602e-08","0.00277770380332602","0.00277770380332602","0.00277770380332602","0.00341228913307978","0.00244210554988096","2.18311089727833e-05","0.0126778222005431","0.000809193165301882","0.6418043823788","0.00207493352602955","1.45666571425551e-06","2.45446976772045e-06","0.00109438433423658","0.000318730774151546","0.0171196508675405","7.03376509912889e-05","0.971659818716707","0.000270557984941217","1.54454397388485e-06","0.00193288662581272","0.142640265383265","0.00237600276929596","3.14666072330507e-10","3.14666072330507e-10","3.14666072330507e-10","3.14666072330507e-10","3.14666072330507e-10","0.00434991910190877","0.0441086564919711","0.00553133357092739","0.691460426308954","5.54873101413294e-05","0.00727948764701281","7.1540233161697e-08","0.000662695017267872","0.974267027519543","0.00513837411898492","0.692946681715626","0.214628218973922","0.999909476157547","1.63274645432666e-20","0.982706784935559"
"341","0.86713720952686","0.86713720952686","0.215331283039316","0.00268927736836447","0.0172329337187846","0.0109957586232448","0.00197928305161053","0.568921994572462","0.000998708742115284","0.0935449774029456","0.60713002111977","0.996644758218209","0.264346131927108","0.02342010886721","0.843052064313942","0.00781390081094373","0.042920185903775","0.00629551298352905","0.00494572929771582","0.00494572929771582","0.0046749585387616","0.0046749585387616","0.00482952155709198","0.000457399551180051","0.000457399551180051","0.000457399551180051","1.35115011875305e-13","2.96187194892858e-11","1.59856176757422e-12","8.39452024884005e-05","3.69165072687908e-08","0.00286744872489037","0.00286744872489037","0.00286744872489037","0.00352123813352488","0.00251959395095704","2.26469746693679e-05","0.0135309109819956","0.000851521832803532","0.650692507116084","0.00216470515690305","1.52374783026551e-06","2.57755410317315e-06","0.00114418681069904","0.0003433900495985","0.0179208740853158","7.34765861704488e-05","0.972559601597909","0.000280547954785734","1.61646471596761e-06","0.002002182435328","0.147271107492175","0.00247973612879352","3.48961361622918e-10","3.48961361622918e-10","3.48961361622918e-10","3.48961361622918e-10","3.48961361622918e-10","0.0045641736922131","0.0455975580911478","0.00576551492149529","0.699058915358908","5.78295139076182e-05","0.00761587155186317","8.15192667311886e-08","0.000690894892296908","0.975132764569253","0.00534882345815695","0.698416931142685","0.221034415771281","0.999912647934472","1.92238419616148e-20","0.983276728722565"
"342","0.870557197711199","0.870557197711199","0.22070799448037","0.00277938941160117","0.0179039186343168","0.0114433459751512","0.00205496803330649","0.57690868146705","0.00103298614956785","0.0973519429068586","0.613599555370397","0.996759565906662","0.270071961905393","0.0241041524786938","0.846664196304152","0.0081128301185838","0.0445124857409048","0.00648975877603731","0.00510899150677798","0.00510899150677798","0.00496886681012541","0.00496886681012541","0.00502899404730438","0.000474917554929222","0.000474917554929222","0.000474917554929222","1.47495389521109e-13","3.17619813367844e-11","1.72698762008424e-12","8.71826023663258e-05","3.89446710306254e-08","0.00296008461112888","0.00296008461112888","0.00296008461112888","0.00363365302021667","0.00259953466426349","2.34933299392181e-05","0.0144405643878992","0.000896062715359677","0.659477101004123","0.00225835195188704","1.59391919528555e-06","2.70681073409491e-06","0.00119625294928038","0.000369956435623031","0.0187588799729831","7.67555908230796e-05","0.973431598071397","0.000290906682762887","1.69173439759403e-06","0.00207395740265338","0.152025632486396","0.0025879866106496","3.86994476409143e-10","3.86994476409143e-10","3.86994476409143e-10","3.86994476409143e-10","3.86994476409143e-10","0.004788930600365","0.0471342398341837","0.00600955094850707","0.706549690846123","6.02705796985935e-05","0.00796767494094312","9.28902597244893e-08","0.00072029390078803","0.975970093921148","0.00556784380751415","0.703831378758682","0.227576416811352","0.999915708587956","2.26340163707505e-20","0.983828197616743"
"343","0.873901954489217","0.873901954489217","0.226180261092058","0.00287251222353613","0.0186005346798784","0.0119089331895434","0.00213354091465274","0.58485537230733","0.00106843875856321","0.101296525551259","0.620029228830525","0.996870457508758","0.275875305702098","0.0248076677925021","0.850207966511437","0.00842309820925664","0.0461610093033503","0.00668995760321656","0.00527761453841882","0.00527761453841882","0.00528115465244429","0.00528115465244429","0.00523666194563906","0.000493106151950022","0.000493106151950022","0.000493106151950022","1.61010161846863e-13","3.40603333240997e-11","1.86573099671341e-12","9.05448433143859e-05","4.10842605036161e-08","0.00305570402404621","0.00305570402404621","0.00305570402404621","0.0037496432273465","0.00268200488632215","2.43713141482654e-05","0.0154104164578162","0.000942931216393978","0.668153441734398","0.0023560404130255","1.66732207418278e-06","2.84254918013173e-06","0.00125068538715499","0.000398577311769064","0.0196352887470057","8.01809143224897e-05","0.974276617294595","0.000301647772709203","1.77050895927462e-06","0.0021482998465286","0.156905409524098","0.00270094986731509","4.29172800318216e-10","4.29172800318216e-10","4.29172800318216e-10","4.29172800318216e-10","4.29172800318216e-10","0.00502469950790219","0.048720065594254","0.00626385117313146","0.713930313156905","6.28146798654671e-05","0.00833559284122409","1.05847374295577e-07","0.000750942957904329","0.976779900101278","0.0057957802102123","0.709189094492414","0.234253815089721","0.999918662010573","2.66491317445457e-20","0.984361770419673"
"344","0.877172478015453","0.877172478015453","0.23174785896781","0.00296874580568943","0.0193237217613938","0.012393225934527","0.00221511140666477","0.592758166794684","0.00110510677306419","0.105382278115237","0.626417052193185","0.996977565772104","0.281755216664222","0.0255311790569974","0.85368398967559","0.0087451276137969","0.047867527458792","0.00689628938016686","0.00545177250127244","0.00545177250127244","0.0056129587285766","0.0056129587285766","0.00545285831055641","0.000511990986871957","0.000511990986871957","0.000511990986871957","1.75763271666486e-13","3.65249980423935e-11","2.01562079056905e-12","9.40367385826839e-05","4.33413973275891e-08","0.00315440245218431","0.00315440245218431","0.00315440245218431","0.00386932159111331","0.00276708421711689","2.52821092352938e-05","0.0164443185632162","0.000992248736640019","0.676717084167708","0.00245794412772148","1.74410528330572e-06","2.98509448211165e-06","0.00130759139168185","0.000429411428686214","0.0205517854627777","8.37590847760089e-05","0.975095447933371","0.000312785329712509","1.85295160270517e-06","0.00222530120451735","0.161911912077701","0.0028188299321806","4.75948117505953e-10","4.75948117505953e-10","4.75948117505953e-10","4.75948117505953e-10","4.75948117505953e-10","0.00527201431511052","0.0503564266032913","0.00652884168744239","0.721198553426227","6.54661628041629e-05","0.0087203504951023","1.20611855949684e-07","0.000782895134132053","0.977563043258829","0.00603299126327742","0.714489205130615","0.241065991263849","0.999921511958585","3.13765003570422e-20","0.984878009104131"
"345","0.880369788015016","0.880369788015016","0.237410459882586","0.00306819344074152","0.0200744511500372","0.0128969560344087","0.00229979335070701","0.600613254082228","0.00114303176628969","0.109612727871558","0.632761092720186","0.997081019000279","0.28771065667691","0.0262752228604798","0.857092907723632","0.00907935601931753","0.0496338507430433","0.00710893930124972","0.00563164503007863","0.00563164503007863","0.00596548435170926","0.00596548435170926","0.00567792942817959","0.000531598683002035","0.000531598683002035","0.000531598683002035","1.91868185911702e-13","3.91680101689629e-11","2.17755248668264e-12","9.7663286926405e-05","4.57225394603285e-08","0.00325627840071385","0.00325627840071385","0.00325627840071385","0.00399280445201846","0.00285485473320677","2.62269413023751e-05","0.0175463501554191","0.00104414298335445","0.685163865913863","0.00256424406417793","1.82442449218438e-06","3.13478798035221e-06","0.00136708306709339","0.000462629782539839","0.0215101219799954","8.7496921448891e-05","0.975888858483727","0.000324333978535532","1.93923312887033e-06","0.0023050561411359","0.167046509652174","0.00294183957023838","5.27821451844906e-10","5.27821451844906e-10","5.27821451844906e-10","5.27821451844906e-10","5.27821451844906e-10","0.00553143423967912","0.0520447411757156","0.00680496578622426","0.728352392425511","6.82295603793834e-05","0.00912270456857679","1.3743581135083e-07","0.00081620574595112","0.978320359623443","0.00627984962185455","0.719730894172509","0.248012106415698","0.999924262056719","3.6942470925229e-20","0.985377459217565"
"346","0.883494923543521","0.883494923543521","0.243167628232194","0.00317096179744004","0.0208537262808615","0.0134208823133924","0.00238770487106131","0.608416919685501","0.00118225672692017","0.113991365005845","0.639059476243053","0.997180941197844","0.293740495389145","0.0270403483150427","0.860435388016147","0.0094262367668263","0.0514618289877327","0.00732809798506202","0.00581741745243452","0.00581741745243452","0.0063400094181291","0.0063400094181291","0.00591223531166405","0.000551956879516636","0.000551956879516636","0.000551956879516636","2.09448768312082e-13","4.2002275231201e-11","2.35249351189665e-12","0.000101429679749782","4.82344996546077e-08","0.00336143348413789","0.00336143348413789","0.00336143348413789","0.00412021176000986","0.00294540106295209","2.72070822646951e-05","0.018720829720664","0.00109874829520863","0.69348991152437","0.00267512887861864","1.90844253912341e-06","3.29198813199426e-06","0.00142927757020662","0.00049841655618983","0.0225121189237478","9.14015477412376e-05","0.976657597602326","0.000336308882713231","2.02953229188992e-06","0.00238766265958349","0.172310459346699","0.00307020064266793","5.85348433535101e-10","5.85348433535101e-10","5.85348433535101e-10","5.85348433535101e-10","5.85348433535101e-10","0.0058035449598791","0.0537864543578233","0.00709268461947418","0.73539001875151","7.11095956614316e-05","0.00954344439759017","1.56606513087851e-07","0.000850932450270535","0.979052661969701","0.0065367425198331","0.724913401583267","0.255091095305174","0.99992691580276","4.34958055401827e-20","0.985860650281802"
"347","0.886548940823305","0.886548940823305","0.249018818135189","0.00327716103867212","0.0216625835508902","0.0139657914557122","0.0024789685329018","0.616165551987934","0.00122282610683237","0.118521630239854","0.64531038900406","0.997277452210869","0.299843509638206","0.0278271172362271","0.863712121627529","0.00978623936151755","0.0533533508236477","0.00755396162275873","0.006009280959991","0.006009280959991","0.00673788853732789","0.00673788853732789","0.00615615021720444","0.000573094270054444","0.000573094270054444","0.000573094270054444","2.28640232037408e-13","4.50416326228174e-11","2.54148901455265e-12","0.000105341308524751","5.08844649503324e-08","0.00346997252167302","0.00346997252167302","0.00346997252167302","0.00425166718253983","0.00303881046390698","2.82238515619872e-05","0.0199723258923756","0.00115620598362521","0.701691635324348","0.00279079523471048","1.99632976132812e-06","3.4570713693187e-06","0.00149429733553114","0.000536970132160618","0.0235596676332104","9.54804047424896e-05","0.977402394444581","0.000348725764348229","2.12403616934088e-06","0.00247322221718338","0.177704897289044","0.00320414448583018","6.49145250618814e-10","6.49145250618814e-10","6.49145250618814e-10","6.49145250618814e-10","6.49145250618814e-10","0.0060889598035128","0.0555830374978331","0.0073924778659706","0.742309826355034","7.4111190988933e-05","0.00998339327270499","1.78451304902953e-07","0.000887135342780744","0.979760740087228","0.00680407230717199","0.730036023450089","0.262301660178611","0.999929476572005","5.12116556420531e-20","0.986328096188539"
"348","0.889532911157213","0.889532911157213","0.25496337071608","0.00338690493278459","0.0225020931144836","0.014532498881501","0.00257371150584948","0.623855648319539","0.00126478587041178","0.123206901656661","0.651512079334985","0.997370667863114","0.306018383082026","0.0286361043178954","0.866923821662515","0.0101598499957527","0.0553103430503937","0.00778673212975959","0.00620743278417135","0.00620743278417135","0.00716055736556014","0.00716055736556014","0.00641006317703838","0.000595040642762265","0.000595040642762265","0.000595040642762265","2.49590179629164e-13","4.83009231800224e-11","2.74566810851017e-12","0.000109403772494817","5.36800172375647e-08","0.00358200363537352","0.00358200363537352","0.00358200363537352","0.00438729821560124","0.00313517290243312","2.92786179338727e-05","0.0213056686603059","0.00121666469136046","0.70976574291961","0.002911448135619","2.08826434023254e-06","3.63043300110091e-06","0.00156227031016266","0.000578504182790361","0.0246547320888906","9.97412653891201e-05","0.978123959009143","0.000361600924629594","2.22294054982195e-06","0.00256183984464629","0.183230829975251","0.00334391230516549","7.19895249147814e-10","7.19895249147814e-10","7.19895249147814e-10","7.19895249147814e-10","7.19895249147814e-10","0.00638832098385175","0.0574359877314312","0.00770484442825262","0.749110411450644","7.72394763711587e-05","0.0104434097621609","2.03343191139619e-07","0.00092487706038069","0.980445361255031","0.00708225700423375","0.73509811154478","0.269642265196565","0.999931947621542","6.02962433050558e-20","0.986780295590226"
